#,Attribute Name,Pointbiserial,pvalue < 0.005,Spearman,pvalue < 0.005,Decision
27,mortality rate infant per 1000 live births,0.04045,True,0.03218,False,Decision
28,employment in agriculture male pct of male employment modeled ilo estimate,0.03984,True,0.03113,False,Decision
31,employment in agriculture female pct of female employment modeled ilo estimate,0.03968,True,0.03203,False,Decision
32,employment to population ratio 15+ female pct modeled ilo estimate,0.03961,True,0.03374,False,Decision
33,employment to population ratio 15+ total pct modeled ilo estimate,0.03956,True,0.03296,False,Decision
38,self-employed male pct of male employment modeled ilo estimate,0.0385,True,0.03393,False,Decision
39,wage and salaried workers male pct of male employment modeled ilo estimate,-0.0385,True,-0.03393,False,Decision
40,birth rate crude per 1000 people,0.0384,True,0.0323,False,Decision
41,vulnerable employment male pct of male employment modeled ilo estimate,0.03836,True,0.0332,False,Decision
42,renewable electricity output pct of total electricity output,0.03836,True,0.02635,False,Decision
43,employment in industry male pct of male employment modeled ilo estimate,-0.03831,True,-0.03321,False,Decision
45,lower secondary school starting age years,0.03779,True,0.03031,False,Decision
46,wage and salaried workers total pct of total employment modeled ilo estimate,-0.03768,True,-0.03379,False,Decision
47,self-employed total pct of total employment modeled ilo estimate,0.03768,True,0.03379,False,Decision
48,population ages 0-4 male pct of male population,0.0375,True,0.03262,False,Decision
49,vulnerable employment total pct of total employment modeled ilo estimate,0.03732,True,0.03391,False,Decision
50,population ages 0-4 female pct of female population,0.03607,True,0.03143,False,Decision
51,food production index 2004-2006 = 100,-0.03607,True,-0.0333,False,Decision
55,wage and salaried workers female pct of female employment modeled ilo estimate,-0.03512,True,-0.03256,False,Decision
56,self-employed female pct of female employment modeled ilo estimate,0.03512,True,0.03256,False,Decision
57,prevalence of anemia among children pct of children under 5,0.03466,True,0.02932,False,Decision
58,employment in services male pct of male employment modeled ilo estimate,-0.03446,True,-0.02857,False,Decision
59,vulnerable employment female pct of female employment modeled ilo estimate,0.03433,True,0.03225,False,Decision
60,employment in services pct of total employment modeled ilo estimate,-0.03416,True,-0.02824,False,Decision
61,population ages 50-54 female pct of female population,-0.03408,True,-0.0335,False,Decision
62,death rate crude per 1000 people,0.03368,False,0.02926,False,Decision
63,mobile cellular subscriptions per 100 people,-0.03317,False,-0.03317,False,Decision
64,mortality rate neonatal per 1000 live births,0.03309,False,0.03155,False,Decision
65,population ages 45-49 female pct of female population,-0.03297,False,-0.03318,False,Decision
66,crop production index 2004-2006 = 100,-0.03279,False,-0.03174,False,Decision
67,population ages 40-44 male pct of male population,-0.03269,False,-0.03309,False,Decision
70,population ages 40-44 female pct of female population,-0.03227,False,-0.03084,False,Decision
72,employment in services female pct of female employment modeled ilo estimate,-0.03135,False,-0.02675,False,Decision
75,population ages 35-39 female pct of female population,-0.03114,False,-0.03069,False,Decision
76,labor force participation rate female pct of female population ages 15-64 modeled ilo estimate,0.03089,False,0.03295,False,Decision
79,livestock production index 2004-2006 = 100,-0.03034,False,-0.03291,False,Decision
81,labor force participation rate total pct of total population ages 15-64 modeled ilo estimate,0.02882,False,0.02949,False,Decision
82,prevalence of anemia among women of reproductive age pct of women ages 15-49,0.02808,False,0.02666,False,Decision
84,population ages 60-64 female pct of female population,-0.02757,False,-0.03268,False,Decision
85,fixed telephone subscriptions per 100 people,-0.02739,False,-0.03295,False,Decision
87,population ages 60-64 male pct of male population,-0.02734,False,-0.03253,False,Decision
88,prevalence of anemia among non-pregnant women pct of women ages 15-49,0.02718,False,0.02624,False,Decision
90,forest rents pct of gdp,0.02696,False,0.02965,False,Decision
91,labor force participation rate for ages 15-24 female pct modeled ilo estimate,0.02681,False,0.02458,False,Decision
92,population ages 30-34 female pct of female population,-0.02596,False,-0.03147,False,Decision
93,adolescent fertility rate births per 1000 women ages 15-19,0.02583,False,0.02694,False,Decision
94,population ages 65-69 female pct of female population,-0.0256,False,-0.03005,False,Decision
95,employment to population ratio ages 15-24 female pct modeled ilo estimate,0.02554,False,0.02171,False,Decision
97,population ages 65-69 male pct of male population,-0.02503,False,-0.03068,False,Decision
98,primary school starting age years,0.02499,False,0.02524,False,Decision
100,employment to population ratio ages 15-24 total pct modeled ilo estimate,0.02411,False,0.02123,False,Decision
101,population ages 70-74 female pct of female population,-0.02409,False,-0.02946,False,Decision
102,population ages 70-74 male pct of male population,-0.02409,False,-0.03017,False,Decision
103,labor force participation rate for ages 15-24 total pct modeled ilo estimate,0.02383,False,0.02287,False,Decision
104,population ages 65 and above female pct of total,-0.02335,False,-0.0278,False,Decision
105,population ages 65 and above pct of total,-0.02325,False,-0.02817,False,Decision
106,primary education duration years,0.0231,False,0.02668,False,Decision
107,population ages 65 and above male pct of total,-0.023,False,-0.02908,False,Decision
108,employment to population ratio 15+ male pct modeled ilo estimate,0.02271,False,0.02399,False,Decision
109,population ages 75-79 female pct of female population,-0.02267,False,-0.02729,False,Decision
111,population ages 75-79 male pct of male population,-0.0218,False,-0.02762,False,Decision
112,labor force participation rate male pct of male population ages 15+ modeled ilo estimate,0.02168,False,0.02396,False,Decision
114,urban population growth annual pct,0.02079,False,0.02477,False,Decision
115,age dependency ratio old pct of working-age population,-0.02049,False,-0.02415,False,Decision
116,population ages 80 and above female pct of female population,-0.02042,False,-0.02454,False,Decision
117,co2 emissions from solid fuel consumption pct of total,-0.02023,False,-0.01464,False,Decision
118,immunization measles pct of children ages 12-23 months,-0.02004,False,-0.03158,False,Decision
120,rural population growth annual pct,0.01931,False,0.02555,False,Decision
121,employment to population ratio ages 15-24 male pct modeled ilo estimate,0.01887,False,0.02075,False,Decision
122,population ages 80 and above male pct of male population,-0.01867,False,-0.0238,False,Decision
123,labor force participation rate for ages 15-24 male pct modeled ilo estimate,0.01602,False,0.01861,False,Decision
124,employers male pct of male employment modeled ilo estimate,-0.01541,False,-0.01737,False,Decision
125,population ages 25-29 male pct of male population,-0.01507,False,-0.01634,False,Decision
126,unemployment youth male pct of male labor force ages 15-24 modeled ilo estimate,-0.01505,False,-0.01642,False,Decision
127,permanent cropland pct of land area,0.01492,False,0.01535,False,Decision
128,population ages 20-24 female pct of female population,0.01459,False,0.01412,False,Decision
129,unemployment male pct of male labor force modeled ilo estimate,-0.01427,False,-0.01592,False,Decision
130,population ages 20-24 male pct of male population,0.01363,False,0.01484,False,Decision
131,co2 emissions from liquid fuel consumption kt,-0.01277,False,-0.03002,False,Decision
132,land under cereal production hectares,-0.01255,False,-0.01086,False,Decision
134,cereal production metric tons,-0.01193,False,-0.01901,False,Decision
135,capture fisheries production metric tons,-0.01183,False,-0.01295,False,Decision
137,agricultural land sq. km,-0.01151,False,-0.00656,False,Decision
138,population ages 25-29 female pct of female population,-0.0115,False,-0.01341,False,Decision
139,fixed telephone subscriptions,-0.01128,False,-0.0319,False,Decision
141,urban population,-0.01122,False,-0.02171,False,Decision
142,unemployment youth total pct of total labor force ages 15-24 modeled ilo estimate,-0.01109,False,-0.01253,False,Decision
143,population ages 65 and above female,-0.01108,False,-0.01867,False,Decision
144,population growth annual pct,0.01104,False,0.01686,False,Decision
145,employers total pct of total employment modeled ilo estimate,-0.01078,False,-0.01576,False,Decision
146,population ages 65 and above total,-0.0107,False,-0.01894,False,Decision
147,land area sq. km,-0.01063,False,-0.00649,False,Decision
148,agricultural land pct of land area,0.01059,False,0.01118,False,Decision
149,co2 emissions kt,-0.01052,False,-0.03171,False,Decision
150,surface area sq. km,-0.0105,False,-0.00613,False,Decision
152,secondary education duration years,-0.01042,False,-0.01108,False,Decision
153,population ages 65 and above male,-0.01029,False,-0.01943,False,Decision
154,temparature ($^\circ$c),0.01025,False,0.00259,False,Decision
155,population ages 15-64 female,-0.00972,False,-0.01226,False,Decision
156,population ages 15-64 total,-0.00969,False,-0.01277,False,Decision
157,population female,-0.00968,False,-0.00858,False,Decision
158,population ages 15-64 male,-0.00967,False,-0.01304,False,Decision
159,population male,-0.00955,False,-0.01,False,Decision
160,population total,-0.0093,False,-0.00783,False,Decision
161,labor force total,-0.00915,False,-0.00899,False,Decision
162,labor force participation rate male pct of male population ages 15-64 modeled ilo estimate,0.00878,False,0.00925,False,Decision
163,population ages 0-14 male,-0.00845,False,0.00165,False,Decision
164,total fisheries production metric tons,-0.00845,False,-0.01442,False,Decision
165,forest area sq. km,-0.00843,False,-0.00872,False,Decision
166,population ages 0-14 total,-0.00842,False,0.00174,False,Decision
167,population ages 0-14 female,-0.00838,False,0.00181,False,Decision
168,co2 emissions from solid fuel consumption kt,-0.00833,False,-0.02114,False,Decision
169,unemployment youth female pct of female labor force ages 15-24 modeled ilo estimate,-0.00797,False,-0.00575,False,Decision
170,unemployment total pct of total labor force modeled ilo estimate,-0.0077,False,-0.00542,False,Decision
171,coal rents pct of gdp,-0.00766,False,-0.01285,False,Decision
172,employers female pct of female employment modeled ilo estimate,0.00743,False,-0.00815,False,Decision
173,rural population,-0.00736,False,0.00655,False,Decision
174,rainfall (mm),-0.00706,False,-0.00311,False,Decision
175,population male pct of total,-0.00644,False,-0.00948,False,Decision
176,population female pct of total,0.00644,False,0.00948,False,Decision
177,immunization dpt pct of children ages 12-23 months,-0.00612,False,-0.0226,False,Decision
178,mineral rents pct of gdp,-0.006,False,-0.01873,False,Decision
179,contributing family workers male pct of male employment modeled ilo estimate,0.00591,False,0.00469,False,Decision
180,number of maternal deaths,0.00573,False,0.02183,False,Decision
181,contributing family workers total pct of total employment modeled ilo estimate,0.0054,False,0.00544,False,Decision
182,arable land hectares per person,-0.00526,False,0.00268,False,Decision
183,unemployment female pct of female labor force modeled ilo estimate,-0.00457,False,-0.00026,False,Decision
184,population density people per sq. km of land area,-0.00444,False,0.00075,False,Decision
185,preprimary education duration years,-0.00318,False,-0.00434,False,Decision
186,number of neonatal deaths,-0.00313,False,0.01502,False,Decision
187,forest area pct of land area,0.00188,False,-4e-05,False,Decision
188,total natural resources rents pct of gdp,-0.00172,False,0.0128,False,Decision
189,arable land pct of land area,0.00163,False,0.00037,False,Decision
190,contributing family workers female pct of female employment modeled ilo estimate,0.00163,False,0.00489,False,Decision
191,number of under-five deaths,0.00117,False,0.01796,False,Decision
192,refugee population by country or territory of origin,0.00076,False,-0.00149,False,Decision
193,number of infant deaths,-0.00054,False,0.01599,False,Decision
