#,Attribute Name,Pointbiserial,pvalue < 0.005,Spearman,pvalue < 0.005,Decision
27,wage and salaried workers female pct of female employment modeled ilo estimate,-0.06433,True,-0.05298,True,Decision
28,self-employed female pct of female employment modeled ilo estimate,0.06433,True,0.05298,True,Decision
29,vulnerable employment male pct of male employment modeled ilo estimate,0.06428,True,0.04961,True,Decision
30,vulnerable employment female pct of female employment modeled ilo estimate,0.06416,True,0.0523,True,Decision
31,self-employed male pct of male employment modeled ilo estimate,0.06371,True,0.04922,True,Decision
32,wage and salaried workers male pct of male employment modeled ilo estimate,-0.06371,True,-0.04922,True,Decision
33,adolescent fertility rate births per 1000 women ages 15-19,0.06335,True,0.06117,True,Decision
34,population ages 40-44 female pct of female population,-0.06334,True,-0.0638,True,Decision
35,fertility rate total births per woman,0.06321,True,0.06361,True,Decision
36,birth rate crude per 1000 people,0.06292,True,0.05921,True,Decision
37,population ages 45-49 male pct of male population,-0.06118,True,-0.05941,True,Decision
38,population ages 40-44 male pct of male population,-0.06106,True,-0.06227,True,Decision
39,access to electricity rural pct of rural population,-0.06104,True,-0.05397,True,Decision
40,crop production index 2004-2006 = 100,-0.06085,True,-0.05956,True,Decision
41,age dependency ratio young pct of working-age population,0.06072,True,0.06348,True,Decision
42,population ages 45-49 female pct of female population,-0.06071,True,-0.05842,True,Decision
43,population ages 0-4 male pct of male population,0.0605,True,0.06028,True,Decision
44,prevalence of anemia among children pct of children under 5,0.05998,True,0.0598,True,Decision
45,population ages 0-4 female pct of female population,0.05847,True,0.05755,True,Decision
46,population ages 5-9 male pct of male population,0.05776,True,0.05742,True,Decision
47,population ages 0-14 male pct of total,0.05749,True,0.05704,True,Decision
48,population ages 0-14 pct of total,0.05725,True,0.05732,True,Decision
49,labor force participation rate female pct of female population ages 15+ modeled ilo estimate,0.05656,True,0.05288,True,Decision
50,population ages 35-39 female pct of female population,-0.05646,True,-0.06209,True,Decision
51,population ages 5-9 female pct of female population,0.05579,True,0.05711,True,Decision
52,population ages 0-14 female pct of total,0.05563,True,0.05579,True,Decision
53,prevalence of anemia among women of reproductive age pct of women ages 15-49,0.05471,True,0.05371,True,Decision
54,prevalence of anemia among non-pregnant women pct of women ages 15-49,0.05427,True,0.05384,True,Decision
55,employment in agriculture male pct of male employment modeled ilo estimate,0.05364,True,0.04104,True,Decision
56,labor force female pct of total labor force,0.05325,True,0.07107,True,Decision
57,employment in agriculture pct of total employment modeled ilo estimate,0.05207,True,0.03758,True,Decision
58,individuals using the internet pct of population,-0.0494,True,-0.05226,True,Decision
59,population ages 35-39 male pct of male population,-0.04939,True,-0.06118,True,Decision
60,population ages 10-14 male pct of male population,0.04872,True,0.04782,True,Decision
61,employment in industry pct of total employment modeled ilo estimate,-0.04859,True,-0.04517,True,Decision
62,employment in services male pct of male employment modeled ilo estimate,-0.04838,True,-0.04287,True,Decision
63,employment in industry male pct of male employment modeled ilo estimate,-0.04832,True,-0.04622,True,Decision
64,population ages 50-54 female pct of female population,-0.0481,True,-0.0451,True,Decision
65,population ages 10-14 female pct of female population,0.04778,True,0.04727,True,Decision
66,population ages 50-54 male pct of male population,-0.04757,True,-0.04673,True,Decision
67,employment to population ratio 15+ female pct modeled ilo estimate,0.04744,True,0.04286,True,Decision
68,labor force participation rate female pct of female population ages 15-64 modeled ilo estimate,0.04622,True,0.04343,True,Decision
69,employment in agriculture female pct of female employment modeled ilo estimate,0.04555,True,0.03669,True,Decision
70,forest rents pct of gdp,0.04525,True,0.06634,True,Decision
71,secondary education duration years,0.04484,True,0.05099,True,Decision
72,employment in services pct of total employment modeled ilo estimate,-0.0447,True,-0.03785,True,Decision
73,contributing family workers male pct of male employment modeled ilo estimate,0.04426,True,0.03991,True,Decision
74,livestock production index 2004-2006 = 100,-0.04397,True,-0.05817,True,Decision
75,employment in services female pct of female employment modeled ilo estimate,-0.04341,True,-0.03902,True,Decision
76,renewable energy consumption pct of total final energy consumption,0.04282,True,0.04617,True,Decision
78,number of under-five deaths,0.042,True,0.06672,True,Decision
79,population ages 30-34 female pct of female population,-0.03942,True,-0.03956,True,Decision
80,labor force participation rate male pct of male population ages 15-64 modeled ilo estimate,-0.03903,True,-0.04224,True,Decision
81,population ages 55-59 female pct of female population,-0.03856,True,-0.03515,True,Decision
82,number of infant deaths,0.03851,True,0.06339,True,Decision
83,refugee population by country or territory of origin,0.03847,True,0.04452,True,Decision
84,population ages 55-59 male pct of male population,-0.03842,True,-0.03791,True,Decision
85,labor force participation rate for ages 15-24 female pct modeled ilo estimate,0.03734,True,0.03646,True,Decision
86,co2 emissions from gaseous fuel consumption kt,0.03684,True,0.04992,True,Decision
87,rural population pct of total population,0.03443,True,0.03952,True,Decision
88,urban population pct of total,-0.03443,True,-0.03952,True,Decision
90,population ages 30-34 male pct of male population,-0.0339,False,-0.03566,True,Decision
91,co2 emissions from liquid fuel consumption pct of total,0.03362,False,0.03862,True,Decision
93,immunization measles pct of children ages 12-23 months,-0.03321,False,-0.06303,True,Decision
94,total natural resources rents pct of gdp,0.03297,False,0.03455,True,Decision
95,employment to population ratio 15+ male pct modeled ilo estimate,-0.03291,False,-0.03967,True,Decision
96,number of neonatal deaths,0.03249,False,0.05868,True,Decision
101,agricultural land sq. km,0.03137,False,0.06235,True,Decision
108,cereal yield kg per hectare,-0.02913,False,-0.03957,True,Decision
110,gdp per person employed constant 2011 ppp  ,-0.02836,False,-0.0383,True,Decision
112,forest area sq. km,0.02798,False,0.05834,True,Decision
117,energy intensity level of primary energy mj  2011 ppp gdp,0.0242,False,0.04528,True,Decision
128,immunization dpt pct of children ages 12-23 months,-0.02166,False,-0.05619,True,Decision
147,population ages 0-14 female,0.01666,False,0.04553,True,Decision
151,population ages 0-14 total,0.01562,False,0.04491,True,Decision
155,population ages 0-14 male,0.01468,False,0.04419,True,Decision
166,capture fisheries production metric tons,0.00967,False,0.04592,True,Decision
171,total fisheries production metric tons,-0.00712,False,0.04885,True,Decision
182,rural population,0.00345,False,0.05095,True,Decision
186,co2 emissions from solid fuel consumption kt,-0.00182,False,0.04609,True,Decision
77,contributing family workers total pct of total employment modeled ilo estimate,0.04251,True,0.03379,False,Decision
89,unemployment male pct of male labor force modeled ilo estimate,0.0343,True,0.01711,False,Decision
92,unemployment total pct of total labor force modeled ilo estimate,0.03341,False,0.01212,False,Decision
97,population ages 15-19 male pct of male population,0.03227,False,0.02905,False,Decision
98,employment to population ratio ages 15-24 female pct modeled ilo estimate,0.03175,False,0.02921,False,Decision
99,employers male pct of male employment modeled ilo estimate,-0.03154,False,-0.0287,False,Decision
100,labor force participation rate total pct of total population ages 15+ modeled ilo estimate,0.03147,False,0.02225,False,Decision
102,population ages 15-19 female pct of female population,0.03123,False,0.02885,False,Decision
103,employers total pct of total employment modeled ilo estimate,-0.03103,False,-0.03039,False,Decision
104,population ages 60-64 female pct of female population,-0.03092,False,-0.02965,False,Decision
105,lifetime risk of maternal death 1 in  rate varies by country,-0.03084,False,-0.02956,False,Decision
106,population ages 60-64 male pct of male population,-0.03031,False,-0.02983,False,Decision
107,rural population growth annual pct,0.02998,False,0.03162,False,Decision
109,primary school starting age years,-0.02858,False,-0.01849,False,Decision
111,co2 emissions metric tons per capita,-0.02812,False,-0.0258,False,Decision
113,contributing family workers female pct of female employment modeled ilo estimate,0.02658,False,0.02528,False,Decision
114,fixed telephone subscriptions per 100 people,-0.02655,False,-0.03393,False,Decision
115,labor force participation rate male pct of male population ages 15+ modeled ilo estimate,-0.02537,False,-0.03172,False,Decision
116,forest area pct of land area,0.02486,False,0.02648,False,Decision
118,population ages 25-29 male pct of male population,-0.02385,False,-0.02131,False,Decision
119,oil rents pct of gdp,0.02361,False,0.00558,False,Decision
120,population ages 70-74 female pct of female population,-0.02358,False,-0.02756,False,Decision
121,population ages 70-74 male pct of male population,-0.02337,False,-0.02802,False,Decision
122,population ages 25-29 female pct of female population,-0.02293,False,-0.02016,False,Decision
123,co2 emissions from liquid fuel consumption kt,0.02229,False,0.02865,False,Decision
124,population ages 75-79 male pct of male population,-0.02225,False,-0.02941,False,Decision
125,labor force participation rate total pct of total population ages 15-64 modeled ilo estimate,0.02224,False,0.01547,False,Decision
126,population ages 65 and above male pct of total,-0.02194,False,-0.02865,False,Decision
127,co2 emissions from solid fuel consumption pct of total,-0.02169,False,-0.00751,False,Decision
129,coal rents pct of gdp,-0.02144,False,0.00816,False,Decision
130,permanent cropland pct of land area,-0.02133,False,0.00812,False,Decision
131,population ages 80 and above male pct of male population,-0.0212,False,-0.02928,False,Decision
132,population ages 65 and above pct of total,-0.02098,False,-0.02673,False,Decision
133,co2 emissions from gaseous fuel consumption pct of total,-0.02075,False,-0.01604,False,Decision
134,population ages 65-69 female pct of female population,-0.02035,False,-0.02342,False,Decision
135,population ages 65 and above female pct of total,-0.02023,False,-0.02441,False,Decision
136,unemployment female pct of female labor force modeled ilo estimate,0.02017,False,0.00163,False,Decision
137,population ages 65-69 male pct of male population,-0.01973,False,-0.0246,False,Decision
138,population ages 75-79 female pct of female population,-0.01966,False,-0.02652,False,Decision
139,labor force participation rate for ages 15-24 total pct modeled ilo estimate,0.01846,False,0.01164,False,Decision
140,population male pct of total,-0.01762,False,8e-05,False,Decision
141,population female pct of total,0.01762,False,-8e-05,False,Decision
142,land under cereal production hectares,0.01739,False,0.02856,False,Decision
143,population ages 80 and above female pct of female population,-0.0171,False,-0.02488,False,Decision
144,land area sq. km,-0.01699,False,-0.00393,False,Decision
145,employment to population ratio 15+ total pct modeled ilo estimate,0.01695,False,0.00869,False,Decision
146,unemployment youth male pct of male labor force ages 15-24 modeled ilo estimate,0.01683,False,-0.00417,False,Decision
148,surface area sq. km,-0.01623,False,-0.00229,False,Decision
149,lower secondary school starting age years,-0.01613,False,-0.02993,False,Decision
150,population density people per sq. km of land area,-0.01572,False,0.01697,False,Decision
152,natural gas rents pct of gdp,-0.01543,False,-0.0069,False,Decision
153,age dependency ratio old pct of working-age population,-0.01481,False,-0.02008,False,Decision
154,employers female pct of female employment modeled ilo estimate,-0.01472,False,-0.01318,False,Decision
156,renewable electricity output pct of total electricity output,0.01447,False,0.01929,False,Decision
157,arable land hectares per person,-0.01318,False,0.02902,False,Decision
158,agricultural land pct of land area,0.01254,False,0.00924,False,Decision
159,employment to population ratio ages 15-24 total pct modeled ilo estimate,0.01224,False,0.00786,False,Decision
160,labor force total,-0.01158,False,0.01473,False,Decision
161,employment to population ratio ages 15-24 male pct modeled ilo estimate,-0.01098,False,-0.01687,False,Decision
162,temparature ($^\circ$c),0.01091,False,0.01325,False,Decision
163,population ages 20-24 female pct of female population,0.01072,False,0.00687,False,Decision
164,mineral rents pct of gdp,-0.01025,False,0.0009,False,Decision
165,population ages 20-24 male pct of male population,0.00977,False,0.00949,False,Decision
167,unemployment youth total pct of total labor force ages 15-24 modeled ilo estimate,0.00964,False,-0.00979,False,Decision
168,urban population growth annual pct,0.00843,False,0.01479,False,Decision
169,cereal production metric tons,0.00842,False,0.02187,False,Decision
170,employment in industry female pct of female employment modeled ilo estimate,-0.00793,False,-0.00683,False,Decision
172,labor force participation rate for ages 15-24 male pct modeled ilo estimate,-0.00648,False,-0.01007,False,Decision
173,preprimary education duration years,-0.00632,False,-0.02272,False,Decision
174,co2 emissions kt,0.00593,False,0.0312,False,Decision
175,population ages 65 and above female,0.00534,False,0.01925,False,Decision
176,population female,0.00529,False,0.03159,False,Decision
177,rainfall (mm),-0.00506,False,0.00394,False,Decision
178,population male,0.00428,False,0.03115,False,Decision
179,mobile cellular subscriptions,-0.0041,False,0.01016,False,Decision
180,urban population,0.00401,False,0.02583,False,Decision
181,population ages 65 and above total,0.00361,False,0.02031,False,Decision
183,primary education duration years,0.00312,False,-0.00816,False,Decision
184,population growth annual pct,0.00294,False,0.01566,False,Decision
185,population total,-0.00233,False,0.01303,False,Decision
187,population ages 65 and above male,0.00173,False,0.02045,False,Decision
188,population ages 15-64 female,0.00173,False,0.02805,False,Decision
189,unemployment youth female pct of female labor force ages 15-24 modeled ilo estimate,-0.00163,False,-0.01692,False,Decision
190,arable land pct of land area,0.00159,False,0.01615,False,Decision
191,population ages 15-64 total,0.00142,False,0.02701,False,Decision
192,population ages 15-64 male,0.00112,False,0.0265,False,Decision
193,fixed telephone subscriptions,0.00041,False,0.00114,False,Decision
