#,Attribute Name,Pointbiserial,pvalue < 0.005,Spearman,pvalue < 0.005,Decision
140,population ages 65 and above male,,False,,False,Decision
141,labor force participation rate total pct of total population ages 15+ modeled ilo estimate,,False,,False,Decision
142,population ages 65 and above pct of total,,False,,False,Decision
143,age dependency ratio pct of working-age population,,False,,False,Decision
144,population ages 70-74 female pct of female population,,False,,False,Decision
145,labor force total,,False,,False,Decision
146,population ages 75-79 female pct of female population,,False,,False,Decision
147,employment in agriculture male pct of male employment modeled ilo estimate,,False,,False,Decision
148,population ages 80 and above female pct of female population,,False,,False,Decision
149,land under cereal production hectares,,False,,False,Decision
150,population density people per sq. km of land area,,False,,False,Decision
151,co2 emissions from liquid fuel consumption pct of total,,False,,False,Decision
152,population female pct of total,,False,,False,Decision
153,life expectancy at birth male years,,False,,False,Decision
154,population male,,False,,False,Decision
155,employment in industry female pct of female employment modeled ilo estimate,,False,,False,Decision
156,population total,,False,,False,Decision
157,lifetime risk of maternal death 1 in  rate varies by country,,False,,False,Decision
158,prevalence of anemia among children pct of children under 5,,False,,False,Decision
159,access to electricity rural pct of rural population,,False,,False,Decision
160,prevalence of anemia among women of reproductive age pct of women ages 15-49,,False,,False,Decision
161,livestock production index 2004-2006 = 100,,False,,False,Decision
162,primary school starting age years,,False,,False,Decision
163,employment in industry pct of total employment modeled ilo estimate,,False,,False,Decision
164,refugee population by country or territory of origin,,False,,False,Decision
165,maternal mortality ratio modeled estimate per 100000 live births,,False,,False,Decision
166,renewable energy consumption pct of total final energy consumption,,False,,False,Decision
167,co2 emissions from solid fuel consumption pct of total,,False,,False,Decision
168,rural population growth annual pct,,False,,False,Decision
169,mobile cellular subscriptions,,False,,False,Decision
170,secondary education duration years,,False,,False,Decision
171,employment in services male pct of male employment modeled ilo estimate,,False,,False,Decision
172,self-employed male pct of male employment modeled ilo estimate,,False,,False,Decision
173,mortality rate adult female per 1000 female adults,,False,,False,Decision
174,surface area sq. km,,False,,False,Decision
175,agricultural land pct of land area,,False,,False,Decision
176,survival to age 65 male pct of cohort,,False,,False,Decision
177,mortality rate infant per 1000 live births,,False,,False,Decision
178,total natural resources rents pct of gdp,,False,,False,Decision
179,employment to population ratio 15+ female pct modeled ilo estimate,,False,,False,Decision
180,unemployment male pct of male labor force modeled ilo estimate,,False,,False,Decision
181,mortality rate under-5 per 1000 live births,,False,,False,Decision
182,unemployment youth female pct of female labor force ages 15-24 modeled ilo estimate,,False,,False,Decision
183,co2 emissions metric tons per capita,,False,,False,Decision
184,unemployment youth total pct of total labor force ages 15-24 modeled ilo estimate,,False,,False,Decision
185,number of infant deaths,,False,,False,Decision
186,urban population growth annual pct,,False,,False,Decision
187,employment to population ratio 15+ total pct modeled ilo estimate,,False,,False,Decision
188,vulnerable employment female pct of female employment modeled ilo estimate,,False,,False,Decision
189,number of neonatal deaths,,False,,False,Decision
190,vulnerable employment total pct of total employment modeled ilo estimate,,False,,False,Decision
191,rainfall (mm),,False,,False,Decision
192,wage and salaried workers male pct of male employment modeled ilo estimate,,False,,False,Decision
193,oil rents pct of gdp,,False,,False,Decision
