#,Attribute Name,Pointbiserial,pvalue < 0.005,Spearman,pvalue < 0.005,Decision
150,co2 emissions metric tons per capita,-0.00431,False,0.00533,False,Decision
151,population ages 15-64 female,-0.00413,False,0.01247,False,Decision
152,ratio of female to male labor force participation rate pct modeled ilo estimate,0.00407,False,-0.00149,False,Decision
153,labor force participation rate male pct of male population ages 15-64 modeled ilo estimate,0.00405,False,-0.00067,False,Decision
154,employment in industry male pct of male employment modeled ilo estimate,0.00403,False,0.00044,False,Decision
155,population female,-0.00392,False,0.01226,False,Decision
156,unemployment youth male pct of male labor force ages 15-24 modeled ilo estimate,0.00391,False,0.00973,False,Decision
157,population total,-0.0038,False,0.0133,False,Decision
158,unemployment total pct of total labor force modeled ilo estimate,0.00376,False,0.01303,False,Decision
159,unemployment male pct of male labor force modeled ilo estimate,0.00371,False,0.01162,False,Decision
160,labor force participation rate total pct of total population ages 15+ modeled ilo estimate,-0.00369,False,-0.00401,False,Decision
161,arable land pct of land area,-0.00347,False,0.01195,False,Decision
162,lifetime risk of maternal death pct,0.00344,False,0.03245,False,Decision
163,population ages 30-34 male pct of male population,-0.00337,False,-0.00067,False,Decision
164,agricultural land pct of land area,-0.00316,False,-0.00564,False,Decision
165,co2 emissions from gaseous fuel consumption pct of total,-0.00305,False,0.00416,False,Decision
166,secondary education duration years,-0.00291,False,-0.00137,False,Decision
167,fixed telephone subscriptions,0.00286,False,0.02078,False,Decision
168,urban population,0.00281,False,0.0193,False,Decision
169,population ages 65 and above female,0.0027,False,0.01695,False,Decision
170,population ages 35-39 female pct of female population,-0.0026,False,-0.00151,False,Decision
172,unemployment youth female pct of female labor force ages 15-24 modeled ilo estimate,0.00251,False,0.01313,False,Decision
173,employers total pct of total employment modeled ilo estimate,0.00249,False,0.00985,False,Decision
174,renewable electricity output pct of total electricity output,-0.00247,False,0.01182,False,Decision
175,population ages 30-34 female pct of female population,-0.00245,False,0.00046,False,Decision
176,mortality rate adult male per 1000 male adults,0.00244,False,0.01155,False,Decision
177,employers male pct of male employment modeled ilo estimate,0.00229,False,0.00747,False,Decision
178,population ages 40-44 female pct of female population,0.00229,False,-5e-05,False,Decision
179,adolescent fertility rate births per 1000 women ages 15-19,-0.00225,False,0.00487,False,Decision
180,arable land hectares per person,-0.0022,False,0.01379,False,Decision
181,population ages 65 and above total,0.00193,False,0.01704,False,Decision
182,population ages 40-44 male pct of male population,-0.00183,False,-0.00455,False,Decision
183,employment in industry pct of total employment modeled ilo estimate,-0.0018,False,-0.00793,False,Decision
184,employment to population ratio ages 15-24 male pct modeled ilo estimate,-0.00141,False,-0.00186,False,Decision
185,population ages 65 and above male,0.0011,False,0.01734,False,Decision
186,unemployment female pct of female labor force modeled ilo estimate,-0.00104,False,0.00969,False,Decision
187,labor force participation rate female pct of female population ages 15+ modeled ilo estimate,0.00099,False,-0.00351,False,Decision
188,labor force participation rate for ages 15-24 male pct modeled ilo estimate,0.00067,False,-0.00077,False,Decision
189,land under cereal production hectares,-0.00066,False,0.00356,False,Decision
190,forest area pct of land area,0.00038,False,0.00139,False,Decision
191,primary school starting age years,-0.00034,False,-0.00148,False,Decision
192,renewable energy consumption pct of total final energy consumption,0.00032,False,0.01468,False,Decision
193,employment to population ratio 15+ female pct modeled ilo estimate,-4e-05,False,-0.00623,False,Decision
